"year","age","sex","population"
2045,78,"male",24488.5218365855
2045,79,"male",23704.9898918854
2045,80,"male",23113.3448926206
2045,81,"male",22669.4485504389
2045,82,"male",21836.9186988135
2045,83,"male",20535.8882986076
2045,84,"male",18868.8244092075
2045,85,"male",16829.034363204
2045,86,"male",15246.6165416954
2045,87,"male",13256.3432435841
2045,88,"male",11505.4531806263
2045,89,"male",9826.74950255862
2045,90,"male",8187.09008171681
2045,91,"male",6704.01363386887
2045,92,"male",5290.48168916882
2045,93,"male",4145.4010551716
2045,94,"male",3169.22722872931
2045,95,"male",7504.10473323929
2046,0,"male",35594.5856775
2046,1,"male",35589.2664404901
2046,2,"male",35719.1596831979
2046,3,"male",35853.7336888958
2046,4,"male",36019.4778853413
2046,5,"male",36113.4706110251
2046,6,"male",36279.6397669061
2046,7,"male",36611.9760089349
2046,8,"male",36851.3354651819
2046,9,"male",36945.0595520088
2046,10,"male",37232.6291392754
2046,11,"male",37424.9695207704
2046,12,"male",37714.0107748741
2046,13,"male",38066.5626012203
2046,14,"male",38497.9442368191
2046,15,"male",34406.2974340436
2046,16,"male",34958.4628881873
2046,17,"male",35672.4503297394
2046,18,"male",36405.2534794761
2046,19,"male",37098.8765235466
2046,20,"male",37571.9624078909
2046,21,"male",37910.049321112
2046,22,"male",37573.5320279345
2046,23,"male",38036.5801686512
2046,24,"male",39882.5016277286
2046,25,"male",40911.0235145368
2046,26,"male",40517.8559673185
2046,27,"male",41601.5910415058
2046,28,"male",41641.2057132777
2046,29,"male",42313.5533661622
2046,30,"male",43140.9794388005
2046,31,"male",43810.1386137203
2046,32,"male",44154.1260552724
2046,33,"male",44896.2705786697
2046,34,"male",45327.1606416276
2046,35,"male",45819.4364779382
2046,36,"male",46314.496181189
2046,37,"male",46192.1977661821
2046,38,"male",46467.7338970314
2046,39,"male",45141.2867724778
2046,40,"male",42712.3293396789
2046,41,"male",42146.7021094591
2046,42,"male",42065.8120465013
2046,43,"male",41333.2120262519
2046,44,"male",40812.8685595166
2046,45,"male",41638.0695623713
2046,46,"male",42086.9062013022
2046,47,"male",41169.8423119021
2046,48,"male",41848.8611495739
2046,49,"male",41988.608782209
2046,50,"male",43325.2851390154
2046,51,"male",43728.7678458378
2046,52,"male",43997.6746533928
2046,53,"male",44982.5940193955
2046,54,"male",45712.5029200251
2046,55,"male",45605.5330921514
2046,56,"male",44699.7027324444
2046,57,"male",42853.3257765149
2046,58,"male",41952.3236834402
2046,59,"male",40623.711104743
2046,60,"male",38479.0614477467
2046,61,"male",37206.6226954917
2046,62,"male",36503.5462476438
2046,63,"male",35404.8216388297
2046,64,"male",33893.1818501621
2046,65,"male",32821.7944314799
2046,66,"male",31700.7012390349
2046,67,"male",30424.8007107038
2046,68,"male",28932.9085546714
2046,69,"male",28905.9357646417
2046,70,"male",28233.1256402948
2046,71,"male",28025.7884527835
2046,72,"male",28535.4449860482
2046,73,"male",28774.5549230903
2046,74,"male",29024.7580525776
2046,75,"male",28670.3721311251
2046,76,"male",27102.1239499095
2046,77,"male",26440.3228932475
2046,78,"male",25138.5218365855
2046,79,"male",23854.9898918854
2046,80,"male",22993.3448926206
2046,81,"male",22309.4485504389
2046,82,"male",21756.9186988135
2046,83,"male",20845.8882986076
2046,84,"male",19428.8244092075
2046,85,"male",17689.034363204
2046,86,"male",15606.6165416954
2046,87,"male",13946.3432435841
2046,88,"male",11955.4531806263
2046,89,"male",10196.7495025586
2046,90,"male",8547.09008171681
2046,91,"male",6964.01363386887
2046,92,"male",5580.48168916882
2046,93,"male",4295.4010551716
2046,94,"male",3279.22722872931
2046,95,"male",7844.10473323929
2047,0,"male",35624.5856775
2047,1,"male",35659.2664404901
2047,2,"male",35819.1596831979
2047,3,"male",35993.7336888958
2047,4,"male",36189.4778853413
2047,5,"male",36323.4706110251
2047,6,"male",36519.6397669061
2047,7,"male",36861.9760089349
2047,8,"male",37101.3354651819
2047,9,"male",37185.0595520088
2047,10,"male",37442.6291392754
2047,11,"male",37614.9695207704
2047,12,"male",37864.0107748741
2047,13,"male",38186.5626012203
2047,14,"male",38577.9442368191
2047,15,"male",34456.2974340436
2047,16,"male",34998.4628881873
2047,17,"male",35692.4503297394
2047,18,"male",36435.2534794761
2047,19,"male",37138.8765235466
2047,20,"male",37641.9624078909
2047,21,"male",38010.049321112
2047,22,"male",38263.5320279345
2047,23,"male",37916.5801686512
2047,24,"male",38352.5016277286
2047,25,"male",40271.0235145368
2047,26,"male",41207.8559673185
2047,27,"male",40871.5910415058
2047,28,"male",42011.2057132777
2047,29,"male",42123.5533661622
2047,30,"male",42940.9794388005
2047,31,"male",43660.1386137203
2047,32,"male",44314.1260552724
2047,33,"male",44666.2705786697
2047,34,"male",45407.1606416276
2047,35,"male",45819.4364779382
2047,36,"male",46354.496181189
2047,37,"male",46822.1977661821
2047,38,"male",46687.7338970314
2047,39,"male",46931.2867724778
2047,40,"male",45512.3293396789
2047,41,"male",43096.7021094591
2047,42,"male",42485.8120465013
2047,43,"male",42353.2120262519
2047,44,"male",41552.8685595166
2047,45,"male",40928.0695623713
2047,46,"male",41746.9062013022
2047,47,"male",42169.8423119021
2047,48,"male",41198.8611495739
2047,49,"male",41838.608782209
2047,50,"male",41925.2851390154
2047,51,"male",43268.7678458378
2047,52,"male",43637.6746533928
2047,53,"male",43902.5940193955
2047,54,"male",44892.5029200251
2047,55,"male",45615.5330921514
2047,56,"male",45519.7027324444
2047,57,"male",44613.3257765149
2047,58,"male",42782.3236834402
2047,59,"male",41903.711104743
2047,60,"male",40579.0614477467
2047,61,"male",38426.6226954917
2047,62,"male",37153.5462476438
2047,63,"male",36444.8216388297
2047,64,"male",35323.1818501621
2047,65,"male",33791.7944314799
2047,66,"male",32710.7012390349
2047,67,"male",31564.8007107038
2047,68,"male",30272.9085546714
2047,69,"male",28765.9357646417
2047,70,"male",28683.1256402948
2047,71,"male",27995.7884527835
2047,72,"male",27755.4449860482
2047,73,"male",28214.5549230903
2047,74,"male",28404.7580525776
2047,75,"male",28590.3721311251
2047,76,"male",28192.1239499095
2047,77,"male",26580.3228932475
2047,78,"male",25848.5218365855
2047,79,"male",24494.9898918854
2047,80,"male",23143.3448926206
2047,81,"male",22209.4485504389
2047,82,"male",21426.9186988135
2047,83,"male",20775.8882986076
2047,84,"male",19738.8244092075
2047,85,"male",18229.034363204
2047,86,"male",16416.6165416954
2047,87,"male",14286.3432435841
2047,88,"male",12585.4531806263
2047,89,"male",10606.7495025586
2047,90,"male",8877.09008171681
2047,91,"male",7274.01363386887
2047,92,"male",5800.48168916882
2047,93,"male",4525.4010551716
2047,94,"male",3399.22722872931
2047,95,"male",8164.10473323929
2048,0,"male",35624.5856775
2048,1,"male",35689.2664404901
2048,2,"male",35879.1596831979
2048,3,"male",36103.7336888958
2048,4,"male",36339.4778853413
2048,5,"male",36503.4706110251
2048,6,"male",36729.6397669061
2048,7,"male",37101.9760089349
2048,8,"male",37351.3354651819
2048,9,"male",37435.0595520088
2048,10,"male",37682.6291392754
2048,11,"male",37824.9695207704
2048,12,"male",38054.0107748741
2048,13,"male",38336.5626012203
2048,14,"male",38687.9442368191
2048,15,"male",34536.2974340436
2048,16,"male",35058.4628881873
2048,17,"male",35732.4503297394
2048,18,"male",36465.2534794761
2048,19,"male",37168.8765235466
2048,20,"male",37681.9624078909
2048,21,"male",38080.049321112
2048,22,"male",38363.5320279345
2048,23,"male",38616.5801686512
2048,24,"male",38242.5016277286
2048,25,"male",38751.0235145368
2048,26,"male",40577.8559673185
2048,27,"male",41561.5910415058
2048,28,"male",41291.2057132777
2048,29,"male",42503.5533661622
2048,30,"male",42760.9794388005
2048,31,"male",43460.1386137203
2048,32,"male",44164.1260552724
2048,33,"male",44826.2705786697
2048,34,"male",45187.1606416276
2048,35,"male",45899.4364779382
2048,36,"male",46344.496181189
2048,37,"male",46852.1977661821
2048,38,"male",47317.7338970314
2048,39,"male",47151.2867724778
2048,40,"male",47312.3293396789
2048,41,"male",45896.7021094591
2048,42,"male",43425.8120465013
2048,43,"male",42773.2120262519
2048,44,"male",42582.8685595166
2048,45,"male",41668.0695623713
2048,46,"male",41046.9062013022
2048,47,"male",41829.8423119021
2048,48,"male",42198.8611495739
2048,49,"male",41188.608782209
2048,50,"male",41775.2851390154
2048,51,"male",41868.7678458378
2048,52,"male",43177.6746533928
2048,53,"male",43552.5940193955
2048,54,"male",43822.5029200251
2048,55,"male",44795.5330921514
2048,56,"male",45529.7027324444
2048,57,"male",45433.3257765149
2048,58,"male",44542.3236834402
2048,59,"male",42723.711104743
2048,60,"male",41849.0614477467
2048,61,"male",40526.6226954917
2048,62,"male",38373.5462476438
2048,63,"male",37094.8216388297
2048,64,"male",36363.1818501621
2048,65,"male",35221.7944314799
2048,66,"male",33680.7012390349
2048,67,"male",32584.8007107038
2048,68,"male",31412.9085546714
2048,69,"male",30105.9357646417
2048,70,"male",28553.1256402948
2048,71,"male",28455.7884527835
2048,72,"male",27735.4449860482
2048,73,"male",27454.5549230903
2048,74,"male",27854.7580525776
2048,75,"male",27990.3721311251
2048,76,"male",28122.1239499095
2048,77,"male",27660.3228932475
2048,78,"male",25998.5218365855
2048,79,"male",25204.9898918854
2048,80,"male",23793.3448926206
2048,81,"male",22369.4485504389
2048,82,"male",21346.9186988135
2048,83,"male",20475.8882986076
2048,84,"male",19688.8244092075
2048,85,"male",18529.034363204
2048,86,"male",16936.6165416954
2048,87,"male",15046.3432435841
2048,88,"male",12905.4531806263
2048,89,"male",11176.7495025586
2048,90,"male",9247.09008171681
2048,91,"male",7574.01363386887
2048,92,"male",6070.48168916882
2048,93,"male",4715.4010551716
2048,94,"male",3589.22722872931
2048,95,"male",8494.10473323929
2049,0,"male",35594.5856775
2049,1,"male",35689.2664404901
2049,2,"male",35919.1596831979
2049,3,"male",36173.7336888958
2049,4,"male",36439.4778853413
2049,5,"male",36653.4706110251
2049,6,"male",36909.6397669061
2049,7,"male",37311.9760089349
2049,8,"male",37591.3354651819
2049,9,"male",37685.0595520088
2049,10,"male",37942.6291392754
2049,11,"male",38064.9695207704
2049,12,"male",38274.0107748741
2049,13,"male",38526.5626012203
2049,14,"male",38847.9442368191
2049,15,"male",34656.2974340436
2049,16,"male",35138.4628881873
2049,17,"male",35792.4503297394
2049,18,"male",36505.2534794761
2049,19,"male",37198.8765235466
2049,20,"male",37721.9624078909
2049,21,"male",38130.049321112
2049,22,"male",38443.5320279345
2049,23,"male",38716.5801686512
2049,24,"male",38942.5016277286
2049,25,"male",38641.0235145368
2049,26,"male",39067.8559673185
2049,27,"male",40931.5910415058
2049,28,"male",41991.2057132777
2049,29,"male",41783.5533661622
2049,30,"male",43140.9794388005
2049,31,"male",43290.1386137203
2049,32,"male",43974.1260552724
2049,33,"male",44676.2705786697
2049,34,"male",45347.1606416276
2049,35,"male",45679.4364779382
2049,36,"male",46434.496181189
2049,37,"male",46852.1977661821
2049,38,"male",47357.7338970314
2049,39,"male",47781.2867724778
2049,40,"male",47532.3293396789
2049,41,"male",47686.7021094591
2049,42,"male",46225.8120465013
2049,43,"male",43713.2120262519
2049,44,"male",42992.8685595166
2049,45,"male",42698.0695623713
2049,46,"male",41786.9062013022
2049,47,"male",41129.8423119021
2049,48,"male",41858.8611495739
2049,49,"male",42198.608782209
2049,50,"male",41135.2851390154
2049,51,"male",41728.7678458378
2049,52,"male",41787.6746533928
2049,53,"male",43092.5940193955
2049,54,"male",43472.5029200251
2049,55,"male",43735.5330921514
2049,56,"male",44709.7027324444
2049,57,"male",45443.3257765149
2049,58,"male",45352.3236834402
2049,59,"male",44483.711104743
2049,60,"male",42679.0614477467
2049,61,"male",41796.6226954917
2049,62,"male",40473.5462476438
2049,63,"male",38314.8216388297
2049,64,"male",37013.1818501621
2049,65,"male",36251.7944314799
2049,66,"male",35110.7012390349
2049,67,"male",33554.8007107038
2049,68,"male",32422.9085546714
2049,69,"male",31235.9357646417
2049,70,"male",29893.1256402948
2049,71,"male",28325.7884527835
2049,72,"male",28185.4449860482
2049,73,"male",27434.5549230903
2049,74,"male",27114.7580525776
2049,75,"male",27460.3721311251
2049,76,"male",27552.1239499095
2049,77,"male",27600.3228932475
2049,78,"male",27068.5218365855
2049,79,"male",25354.9898918854
2049,80,"male",24483.3448926206
2049,81,"male",22999.4485504389
2049,82,"male",21506.9186988135
2049,83,"male",20415.8882986076
2049,84,"male",19418.8244092075
2049,85,"male",18499.034363204
2049,86,"male",17226.6165416954
2049,87,"male",15526.3432435841
2049,88,"male",13605.4531806263
2049,89,"male",11476.7495025586
2049,90,"male",9757.09008171681
2049,91,"male",7894.01363386887
2049,92,"male",6320.48168916882
2049,93,"male",4935.4010551716
2049,94,"male",3739.22722872931
2049,95,"male",8894.10473323929
2050,0,"male",35554.5856775
2050,1,"male",35669.2664404901
2050,2,"male",35919.1596831979
2050,3,"male",36203.7336888958
2050,4,"male",36509.4778853413
2050,5,"male",36753.4706110251
2050,6,"male",37059.6397669061
2050,7,"male",37501.9760089349
2050,8,"male",37811.3354651819
2050,9,"male",37935.0595520088
2050,10,"male",38192.6291392754
2050,11,"male",38324.9695207704
2050,12,"male",38514.0107748741
2050,13,"male",38746.5626012203
2050,14,"male",39037.9442368191
2050,15,"male",34816.2974340436
2050,16,"male",35258.4628881873
2050,17,"male",35882.4503297394
2050,18,"male",36575.2534794761
2050,19,"male",37248.8765235466
2050,20,"male",37761.9624078909
2050,21,"male",38170.049321112
2050,22,"male",38493.5320279345
2050,23,"male",38796.5801686512
2050,24,"male",39052.5016277286
2050,25,"male",39341.0235145368
2050,26,"male",38957.8559673185
2050,27,"male",39431.5910415058
2050,28,"male",41361.2057132777
2050,29,"male",42483.5533661622
2050,30,"male",42430.9794388005
2050,31,"male",43670.1386137203
2050,32,"male",43804.1260552724
2050,33,"male",44486.2705786697
2050,34,"male",45207.1606416276
2050,35,"male",45849.4364779382
2050,36,"male",46214.496181189
2050,37,"male",46942.1977661821
2050,38,"male",47357.7338970314
2050,39,"male",47821.2867724778
2050,40,"male",48162.3293396789
2050,41,"male",47916.7021094591
2050,42,"male",48025.8120465013
2050,43,"male",46523.2120262519
2050,44,"male",43942.8685595166
2050,45,"male",43118.0695623713
2050,46,"male",42816.9062013022
2050,47,"male",41869.8423119021
2050,48,"male",41158.8611495739
2050,49,"male",41858.608782209
2050,50,"male",42145.2851390154
2050,51,"male",41088.7678458378
2050,52,"male",41647.6746533928
2050,53,"male",41712.5940193955
2050,54,"male",43012.5029200251
2050,55,"male",43385.5330921514
2050,56,"male",43649.7027324444
2050,57,"male",44633.3257765149
2050,58,"male",45372.3236834402
2050,59,"male",45303.711104743
2050,60,"male",44429.0614477467
2050,61,"male",42616.6226954917
2050,62,"male",41733.5462476438
2050,63,"male",40404.8216388297
2050,64,"male",38233.1818501621
2050,65,"male",36901.7944314799
2050,66,"male",36140.7012390349
2050,67,"male",34974.8007107038
2050,68,"male",33392.9085546714
2050,69,"male",32245.9357646417
2050,70,"male",31023.1256402948
2050,71,"male",29655.7884527835
2050,72,"male",28075.4449860482
2050,73,"male",27894.5549230903
2050,74,"male",27104.7580525776
2050,75,"male",26740.3721311251
2050,76,"male",27032.1239499095
2050,77,"male",27050.3228932475
2050,78,"male",27018.5218365855
2050,79,"male",26404.9898918854
2050,80,"male",24643.3448926206
2050,81,"male",23689.4485504389
2050,82,"male",22126.9186988135
2050,83,"male",20585.8882986076
2050,84,"male",19368.8244092075
2050,85,"male",18259.034363204
2050,86,"male",17216.6165416954
2050,87,"male",15816.3432435841
2050,88,"male",14055.4531806263
2050,89,"male",12106.7495025586
2050,90,"male",10027.0900817168
2050,91,"male",8334.01363386887
2050,92,"male",6590.48168916882
2050,93,"male",5145.4010551716
2050,94,"male",3919.22722872931
2050,95,"male",9304.10473323929
2051,0,"male",35494.5856775
2051,1,"male",35629.2664404901
2051,2,"male",35899.1596831979
2051,3,"male",36213.7336888958
2051,4,"male",36549.4778853413
2051,5,"male",36833.4706110251
2051,6,"male",37169.6397669061
2051,7,"male",37651.9760089349
2051,8,"male",37991.3354651819
2051,9,"male",38145.0595520088
2051,10,"male",38442.6291392754
2051,11,"male",38584.9695207704
2051,12,"male",38774.0107748741
2051,13,"male",38986.5626012203
2051,14,"male",39257.9442368191
2051,15,"male",35006.2974340436
2051,16,"male",35418.4628881873
2051,17,"male",36002.4503297394
2051,18,"male",36665.2534794761
2051,19,"male",37318.8765235466
2051,20,"male",37811.9624078909
2051,21,"male",38210.049321112
2051,22,"male",38533.5320279345
2051,23,"male",38856.5801686512
2051,24,"male",39132.5016277286
2051,25,"male",39461.0235145368
2051,26,"male",39667.8559673185
2051,27,"male",39321.5910415058
2051,28,"male",39861.2057132777
2051,29,"male",41863.5533661622
2051,30,"male",43130.9794388005
2051,31,"male",42960.1386137203
2051,32,"male",44184.1260552724
2051,33,"male",44316.2705786697
2051,34,"male",45017.1606416276
2051,35,"male",45709.4364779382
2051,36,"male",46384.496181189
2051,37,"male",46732.1977661821
2051,38,"male",47447.7338970314
2051,39,"male",47831.2867724778
2051,40,"male",48212.3293396789
2051,41,"male",48546.7021094591
2051,42,"male",48245.8120465013
2051,43,"male",48323.2120262519
2051,44,"male",46742.8685595166
2051,45,"male",44068.0695623713
2051,46,"male",43236.9062013022
2051,47,"male",42899.8423119021
2051,48,"male",41908.8611495739
2051,49,"male",41168.608782209
2051,50,"male",41815.2851390154
2051,51,"male",42088.7678458378
2051,52,"male",41007.6746533928
2051,53,"male",41572.5940193955
2051,54,"male",41632.5029200251
2051,55,"male",42935.5330921514
2051,56,"male",43309.7027324444
2051,57,"male",43583.3257765149
2051,58,"male",44572.3236834402
2051,59,"male",45323.711104743
2051,60,"male",45249.0614477467
2051,61,"male",44376.6226954917
2051,62,"male",42563.5462476438
2051,63,"male",41664.8216388297
2051,64,"male",40313.1818501621
2051,65,"male",38121.7944314799
2051,66,"male",36790.7012390349
2051,67,"male",36004.8007107038
2051,68,"male",34812.9085546714
2051,69,"male",33215.9357646417
2051,70,"male",32023.1256402948
2051,71,"male",30785.7884527835
2051,72,"male",29395.4449860482
2051,73,"male",27784.5549230903
2051,74,"male",27564.7580525776
2051,75,"male",26740.3721311251
2051,76,"male",26332.1239499095
2051,77,"male",26550.3228932475
2051,78,"male",26488.5218365855
2051,79,"male",26374.9898918854
2051,80,"male",25683.3448926206
2051,81,"male",23859.4485504389
2051,82,"male",22806.9186988135
2051,83,"male",21195.8882986076
2051,84,"male",19548.8244092075
2051,85,"male",18229.034363204
2051,86,"male",17006.6165416954
2051,87,"male",15816.3432435841
2051,88,"male",14325.4531806263
2051,89,"male",12526.7495025586
2051,90,"male",10587.0900817168
2051,91,"male",8574.01363386887
2051,92,"male",6970.48168916882
2051,93,"male",5375.4010551716
2051,94,"male",4089.22722872931
2051,95,"male",9744.10473323929
2052,0,"male",35424.5856775
2052,1,"male",35569.2664404901
2052,2,"male",35859.1596831979
2052,3,"male",36193.7336888958
2052,4,"male",36559.4778853413
2052,5,"male",36873.4706110251
2052,6,"male",37239.6397669061
2052,7,"male",37761.9760089349
2052,8,"male",38141.3354651819
2052,9,"male",38335.0595520088
2052,10,"male",38662.6291392754
2052,11,"male",38824.9695207704
2052,12,"male",39034.0107748741
2052,13,"male",39246.5626012203
2052,14,"male",39507.9442368191
2052,15,"male",35236.2974340436
2052,16,"male",35618.4628881873
2052,17,"male",36162.4503297394
2052,18,"male",36785.2534794761
2052,19,"male",37408.8765235466
2052,20,"male",37881.9624078909
2052,21,"male",38260.049321112
2052,22,"male",38583.5320279345
2052,23,"male",38906.5801686512
2052,24,"male",39192.5016277286
2052,25,"male",39541.0235145368
2052,26,"male",39777.8559673185
2052,27,"male",40031.5910415058
2052,28,"male",39761.2057132777
2052,29,"male",40363.5533661622
2052,30,"male",42510.9794388005
2052,31,"male",43660.1386137203
2052,32,"male",43474.1260552724
2052,33,"male",44706.2705786697
2052,34,"male",44847.1606416276
2052,35,"male",45529.4364779382
2052,36,"male",46254.496181189
2052,37,"male",46902.1977661821
2052,38,"male",47237.7338970314
2052,39,"male",47931.2867724778
2052,40,"male",48222.3293396789
2052,41,"male",48596.7021094591
2052,42,"male",48885.8120465013
2052,43,"male",48543.2120262519
2052,44,"male",48542.8685595166
2052,45,"male",46868.0695623713
2052,46,"male",44186.9062013022
2052,47,"male",43319.8423119021
2052,48,"male",42938.8611495739
2052,49,"male",41908.608782209
2052,50,"male",41115.2851390154
2052,51,"male",41768.7678458378
2052,52,"male",42017.6746533928
2052,53,"male",40942.5940193955
2052,54,"male",41502.5029200251
2052,55,"male",41565.5330921514
2052,56,"male",42869.7027324444
2052,57,"male",43243.3257765149
2052,58,"male",43522.3236834402
2052,59,"male",44523.711104743
2052,60,"male",45269.0614477467
2052,61,"male",45196.6226954917
2052,62,"male",44313.5462476438
2052,63,"male",42494.8216388297
2052,64,"male",41583.1818501621
2052,65,"male",40201.7944314799
2052,66,"male",38010.7012390349
2052,67,"male",36654.8007107038
2052,68,"male",35842.9085546714
2052,69,"male",34625.9357646417
2052,70,"male",32993.1256402948
2052,71,"male",31785.7884527835
2052,72,"male",30515.4449860482
2052,73,"male",29094.5549230903
2052,74,"male",27464.7580525776
2052,75,"male",27200.3721311251
2052,76,"male",26342.1239499095
2052,77,"male",25870.3228932475
2052,78,"male",26018.5218365855
2052,79,"male",25864.9898918854
2052,80,"male",25663.3448926206
2052,81,"male",24869.4485504389
2052,82,"male",22976.9186988135
2052,83,"male",21845.8882986076
2052,84,"male",20138.8244092075
2052,85,"male",18409.034363204
2052,86,"male",16996.6165416954
2052,87,"male",15636.3432435841
2052,88,"male",14345.4531806263
2052,89,"male",12776.7495025586
2052,90,"male",10957.0900817168
2052,91,"male",9064.01363386887
2052,92,"male",7180.48168916882
2052,93,"male",5695.4010551716
2052,94,"male",4279.22722872931
2052,95,"male",10214.1047332393
2053,0,"male",35354.5856775
2053,1,"male",35509.2664404901
2053,2,"male",35809.1596831979
2053,3,"male",36153.7336888958
2053,4,"male",36539.4778853413
2053,5,"male",36883.4706110251
2053,6,"male",37279.6397669061
2053,7,"male",37841.9760089349
2053,8,"male",38261.3354651819
2053,9,"male",38495.0595520088
2053,10,"male",38852.6291392754
2053,11,"male",39054.9695207704
2053,12,"male",39284.0107748741
2053,13,"male",39516.5626012203
2053,14,"male",39767.9442368191
2053,15,"male",35476.2974340436
2053,16,"male",35838.4628881873
2053,17,"male",36362.4503297394
2053,18,"male",36955.2534794761
2053,19,"male",37538.8765235466
2053,20,"male",37981.9624078909
2053,21,"male",38330.049321112
2053,22,"male",38643.5320279345
2053,23,"male",38956.5801686512
2053,24,"male",39242.5016277286
2053,25,"male",39611.0235145368
2053,26,"male",39867.8559673185
2053,27,"male",40151.5910415058
2053,28,"male",40471.2057132777
2053,29,"male",40263.5533661622
2053,30,"male",41010.9794388005
2053,31,"male",43050.1386137203
2053,32,"male",44184.1260552724
2053,33,"male",43996.2705786697
2053,34,"male",45247.1606416276
2053,35,"male",45359.4364779382
2053,36,"male",46074.496181189
2053,37,"male",46772.1977661821
2053,38,"male",47417.7338970314
2053,39,"male",47721.2867724778
2053,40,"male",48322.3293396789
2053,41,"male",48606.7021094591
2053,42,"male",48935.8120465013
2053,43,"male",49193.2120262519
2053,44,"male",48772.8685595166
2053,45,"male",48668.0695623713
2053,46,"male",46986.9062013022
2053,47,"male",44269.8423119021
2053,48,"male",43368.8611495739
2053,49,"male",42938.608782209
2053,50,"male",41865.2851390154
2053,51,"male",41078.7678458378
2053,52,"male",41687.6746533928
2053,53,"male",41942.5940193955
2053,54,"male",40872.5029200251
2053,55,"male",41425.5330921514
2053,56,"male",41499.7027324444
2053,57,"male",42803.3257765149
2053,58,"male",43182.3236834402
2053,59,"male",43483.711104743
2053,60,"male",44479.0614477467
2053,61,"male",45216.6226954917
2053,62,"male",45133.5462476438
2053,63,"male",44244.8216388297
2053,64,"male",42413.1818501621
2053,65,"male",41471.7944314799
2053,66,"male",40080.7012390349
2053,67,"male",37874.8007107038
2053,68,"male",36492.9085546714
2053,69,"male",35655.9357646417
2053,70,"male",34393.1256402948
2053,71,"male",32745.7884527835
2053,72,"male",31515.4449860482
2053,73,"male",30214.5549230903
2053,74,"male",28774.7580525776
2053,75,"male",27110.3721311251
2053,76,"male",26802.1239499095
2053,77,"male",25890.3228932475
2053,78,"male",25358.5218365855
2053,79,"male",25414.9898918854
2053,80,"male",25183.3448926206
2053,81,"male",24869.4485504389
2053,82,"male",23976.9186988135
2053,83,"male",22035.8882986076
2053,84,"male",20778.8244092075
2053,85,"male",18979.034363204
2053,86,"male",17176.6165416954
2053,87,"male",15636.3432435841
2053,88,"male",14195.4531806263
2053,89,"male",12806.7495025586
2053,90,"male",11197.0900817168
2053,91,"male",9404.01363386887
2053,92,"male",7600.48168916882
2053,93,"male",5875.4010551716
2053,94,"male",4539.22722872931
2053,95,"male",10714.1047332393
2054,0,"male",35294.5856775
2054,1,"male",35439.2664404901
2054,2,"male",35739.1596831979
2054,3,"male",36103.7336888958
2054,4,"male",36509.4778853413
2054,5,"male",36863.4706110251
2054,6,"male",37299.6397669061
2054,7,"male",37881.9760089349
2054,8,"male",38341.3354651819
2054,9,"male",38605.0595520088
2054,10,"male",39002.6291392754
2054,11,"male",39244.9695207704
2054,12,"male",39504.0107748741
2054,13,"male",39766.5626012203
2054,14,"male",40027.9442368191
2054,15,"male",35746.2974340436
2054,16,"male",36088.4628881873
2054,17,"male",36592.4503297394
2054,18,"male",37155.2534794761
2054,19,"male",37708.8765235466
2054,20,"male",38111.9624078909
2054,21,"male",38440.049321112
2054,22,"male",38723.5320279345
2054,23,"male",39016.5801686512
2054,24,"male",39302.5016277286
2054,25,"male",39661.0235145368
2054,26,"male",39937.8559673185
2054,27,"male",40241.5910415058
2054,28,"male",40601.2057132777
2054,29,"male",40983.5533661622
2054,30,"male",40920.9794388005
2054,31,"male",41550.1386137203
2054,32,"male",43574.1260552724
2054,33,"male",44716.2705786697
2054,34,"male",44537.1606416276
2054,35,"male",45759.4364779382
2054,36,"male",45914.496181189
2054,37,"male",46592.1977661821
2054,38,"male",47287.7338970314
2054,39,"male",47901.2867724778
2054,40,"male",48112.3293396789
2054,41,"male",48716.7021094591
2054,42,"male",48955.8120465013
2054,43,"male",49243.2120262519
2054,44,"male",49422.8685595166
2054,45,"male",48898.0695623713
2054,46,"male",48786.9062013022
2054,47,"male",47069.8423119021
2054,48,"male",44318.8611495739
2054,49,"male",43368.608782209
2054,50,"male",42895.2851390154
2054,51,"male",41828.7678458378
2054,52,"male",41007.6746533928
2054,53,"male",41622.5940193955
2054,54,"male",41872.5029200251
2054,55,"male",40805.5330921514
2054,56,"male",41369.7027324444
2054,57,"male",41433.3257765149
2054,58,"male",42752.3236834402
2054,59,"male",43153.711104743
2054,60,"male",43449.0614477467
2054,61,"male",44436.6226954917
2054,62,"male",45163.5462476438
2054,63,"male",45064.8216388297
2054,64,"male",44153.1818501621
2054,65,"male",42301.7944314799
2054,66,"male",41340.7012390349
2054,67,"male",39934.8007107038
2054,68,"male",37702.9085546714
2054,69,"male",36305.9357646417
2054,70,"male",35423.1256402948
2054,71,"male",34145.7884527835
2054,72,"male",32475.4449860482
2054,73,"male",31214.5549230903
2054,74,"male",29884.7580525776
2054,75,"male",28400.3721311251
2054,76,"male",26722.1239499095
2054,77,"male",26350.3228932475
2054,78,"male",25378.5218365855
2054,79,"male",24784.9898918854
2054,80,"male",24753.3448926206
2054,81,"male",24409.4485504389
2054,82,"male",23976.9186988135
2054,83,"male",22995.8882986076
2054,84,"male",20968.8244092075
2054,85,"male",19589.034363204
2054,86,"male",17716.6165416954
2054,87,"male",15826.3432435841
2054,88,"male",14215.4531806263
2054,89,"male",12686.7495025586
2054,90,"male",11237.0900817168
